atype_dot_dtype_lstm_elayers_3_etype_bgrup_,37.7
atype_dot_dtype_gru_elayers_3_etype_bgrup_,21.8
atype_add_dtype_lstm_elayers_3_etype_bgrup_,22.2
atype_add_dtype_gru_elayers_3_etype_bgrup_,21.1
atype_location_dtype_lstm_elayers_3_etype_bgrup_,20.5
atype_location_dtype_gru_elayers_3_etype_bgrup_,20.5
atype_coverage_dtype_lstm_elayers_3_etype_bgrup_,20.5
atype_coverage_dtype_gru_elayers_3_etype_bgrup_,20.4
atype_coverage+location_dtype_lstm_elayers_3_etype_bgrup_,21
atype_coverage+location_dtype_gru_elayers_3_etype_bgrup_,20.2
atype_location2d_dtype_lstm_elayers_3_etype_bgrup_,19.7
atype_location2d_dtype_gru_elayers_3_etype_bgrup_,20.3
atype_location+recurrent_dtype_lstm_elayers_3_etype_bgrup_,20.7
atype_location+recurrent_dtype_gru_elayers_3_etype_bgrup_,20.3
atype_multi+head+dot_dtype_lstm_elayers_3_etype_bgrup_,20.9
atype_multi+head+dot_dtype_gru_elayers_3_etype_bgrup_,21.1
atype_multi+head+add_dtype_lstm_elayers_3_etype_bgrup_,21
atype_multi+head+add_dtype_gru_elayers_3_etype_bgrup_,34.7
atype_multi+head+loc_dtype_lstm_elayers_3_etype_bgrup_,29.9
atype_multi+head+loc_dtype_gru_elayers_3_etype_bgrup_,20.4
atype_multi+head+multi+res+loc_dtype_lstm_elayers_3_etype_bgrup_,20.4
atype_multi+head+multi+res+loc_dtype_gru_elayers_3_etype_bgrup_,28.1
atype_dot_dtype_lstm_elayers_5_etype_bgrup_,31.4
atype_dot_dtype_gru_elayers_5_etype_bgrup_,48.9
atype_add_dtype_lstm_elayers_5_etype_bgrup_,22.6
atype_add_dtype_gru_elayers_5_etype_bgrup_,21
atype_location_dtype_lstm_elayers_5_etype_bgrup_,20.6
atype_location_dtype_gru_elayers_5_etype_bgrup_,20.3
atype_coverage_dtype_lstm_elayers_5_etype_bgrup_,20.8
atype_coverage_dtype_gru_elayers_5_etype_bgrup_,20.2
atype_coverage+location_dtype_lstm_elayers_5_etype_bgrup_,20.7
atype_coverage+location_dtype_gru_elayers_5_etype_bgrup_,20.1
atype_location2d_dtype_lstm_elayers_5_etype_bgrup_,20.8
atype_location2d_dtype_gru_elayers_5_etype_bgrup_,20.1
atype_location+recurrent_dtype_lstm_elayers_5_etype_bgrup_,20.3
atype_location+recurrent_dtype_gru_elayers_5_etype_bgrup_,20.3
atype_multi+head+dot_dtype_lstm_elayers_5_etype_bgrup_,20.5
atype_multi+head+dot_dtype_gru_elayers_5_etype_bgrup_,21.3
atype_multi+head+add_dtype_lstm_elayers_5_etype_bgrup_,21
atype_multi+head+add_dtype_gru_elayers_5_etype_bgrup_,29.9
atype_multi+head+loc_dtype_lstm_elayers_5_etype_bgrup_,29.7
atype_multi+head+loc_dtype_gru_elayers_5_etype_bgrup_,20.3
atype_multi+head+multi+res+loc_dtype_lstm_elayers_5_etype_bgrup_,20
atype_multi+head+multi+res+loc_dtype_gru_elayers_5_etype_bgrup_,31.8
atype_dot_dtype_lstm_elayers_1_etype_vggbgrup_,29
atype_dot_dtype_gru_elayers_1_etype_vggbgrup_,23.5
atype_add_dtype_lstm_elayers_1_etype_vggbgrup_,34.2
atype_add_dtype_gru_elayers_1_etype_vggbgrup_,29.5
atype_location_dtype_lstm_elayers_1_etype_vggbgrup_,22.4
atype_location_dtype_gru_elayers_1_etype_vggbgrup_,22.4
atype_coverage_dtype_lstm_elayers_1_etype_vggbgrup_,21.6
atype_coverage_dtype_gru_elayers_1_etype_vggbgrup_,22.1
atype_coverage+location_dtype_lstm_elayers_1_etype_vggbgrup_,21.4
atype_coverage+location_dtype_gru_elayers_1_etype_vggbgrup_,21.7
atype_location2d_dtype_lstm_elayers_1_etype_vggbgrup_,21.2
atype_location2d_dtype_gru_elayers_1_etype_vggbgrup_,21.8
atype_location+recurrent_dtype_lstm_elayers_1_etype_vggbgrup_,21.4
atype_location+recurrent_dtype_gru_elayers_1_etype_vggbgrup_,35.9
atype_multi+head+dot_dtype_lstm_elayers_1_etype_vggbgrup_,21.9
